"size","depth","timeTakenToSort","MaxDepthInTheory","isPerfectSorted"
900000,21,0.15863780000000002,19,false
900000,22,0.1553358,19,true
900000,23,0.15645830000000002,19,true
900000,24,0.1557327,19,false
900000,25,0.1566612,19,false
900000,26,0.1567357,19,false
900000,27,0.15589650000000002,19,false
900000,28,0.1561979,19,false
900000,29,0.1574654,19,false
900000,30,0.1556691,19,false
900000,31,0.15593700000000002,19,false
900000,32,0.1559047,19,false
900000,33,0.1561612,19,false
900000,34,0.1581621,19,false
900000,35,0.1586622,19,false
900000,36,0.1563475,19,false
900000,37,0.1565726,19,false
900000,38,0.155668,19,false
900000,39,0.15543410000000002,19,false
900000,40,0.1560456,19,false
900000,41,0.1561283,19,false
900000,42,0.15917030000000001,19,false
900000,43,0.15572670000000002,19,false
900000,44,0.1551932,19,false
900000,45,0.1574777,19,false
900000,46,0.1638115,19,false
900000,47,0.1586749,19,false
900000,48,0.1715413,19,false
900000,49,0.1635182,19,false
900000,50,0.2331756,19,false
900000,51,0.21781560000000003,19,false
900000,52,0.20151950000000002,19,false
900000,53,0.2464144,19,false
900000,54,0.1745603,19,false
900000,55,0.1568421,19,false
900000,56,0.1558536,19,false
900000,57,0.1851874,19,false
900000,58,0.17024360000000002,19,false
900000,59,0.15596780000000002,19,false
900000,60,0.1552647,19,false
900000,61,0.155202,19,false
900000,62,0.1574357,19,false
900000,63,0.1623328,19,false
900000,64,0.1875632,19,false
900000,65,0.197085,19,false
900000,66,0.1563109,19,false
900000,67,0.1871873,19,false
900000,68,0.23303000000000001,19,false
900000,69,0.1580379,19,false
900000,70,0.16516340000000002,19,false
900000,71,0.1588735,19,false
900000,72,0.1571209,19,false
900000,73,0.1656455,19,false
900000,74,0.16770770000000002,19,false
900000,75,0.165128,19,false
"-------------------------------------------------------"
1000000,10,5.0448434,19,false
1000000,11,2.6435768,19,false
1000000,12,1.2076247,19,false
1000000,13,0.9790906,19,false
1000000,14,0.4789204,19,false
1000000,15,0.3715275,19,true
1000000,16,0.2562607,19,true
1000000,17,0.23065570000000002,19,true
1000000,18,0.1941054,19,true
1000000,19,0.19792240000000003,19,false
1000000,20,0.3009154,19,false
1000000,21,0.2324603,19,false
